,YEAR,State_Abrv,COUNTY_Abrv,MME_Total,STATE,treatment_status,COUNTY,TOTAL_POP,_merge,MME_SHIPPED
3475,2009,TX,FREESTONE,2955115.728862497,Texas,Treatment,Freestone County,19743,both,149.6791636966265
3476,2009,TX,FRIO,1575806.0475,Texas,Treatment,Frio County,17120,both,92.04474576518692
3477,2009,TX,GAINES,2492260.094999996,Texas,Treatment,Gaines County,17163,both,145.2112156965563
3478,2009,TX,GALVESTON,72933108.06588304,Texas,Treatment,Galveston County,287428,both,253.74392218532307
3479,2009,TX,GARZA,472381.06500000024,Texas,Treatment,Garza County,6368,both,74.18044362437189
3480,2009,TX,GILLESPIE,4273000.394999965,Texas,Treatment,Gillespie County,24608,both,173.64273386703368
3481,2009,TX,GOLIAD,450691.0874999994,Texas,Treatment,Goliad County,7157,both,62.972067556238564
3482,2009,TX,GONZALES,2557363.8788624904,Texas,Treatment,Gonzales County,19628,both,130.2916180386433
3483,2009,TX,GRAY,5877552.314999987,Texas,Treatment,Gray County,22719,both,258.70647101544904
3484,2009,TX,GRAYSON,59123099.47612305,Texas,Treatment,Grayson County,120069,both,492.40936025221373
3485,2009,TX,GREGG,47849329.57132213,Texas,Treatment,Gregg County,121238,both,394.67270634060384
3486,2009,TX,GRIMES,1680161.550000005,Texas,Treatment,Grimes County,26422,both,63.589491711452766
3487,2009,TX,GUADALUPE,16398636.472500287,Texas,Treatment,Guadalupe County,128265,both,127.84965869489173
3488,2009,TX,HALE,4549533.4967999635,Texas,Treatment,Hale County,35926,both,126.63623828981694
3489,2009,TX,HALL,592497.5250000003,Texas,Treatment,Hall County,3343,both,177.23527520191453
3490,2009,TX,HAMILTON,3489208.9724999913,Texas,Treatment,Hamilton County,8527,both,409.1953761580851
3491,2009,TX,HANSFORD,258724.12499999985,Texas,Treatment,Hansford County,5556,both,46.56661717062632
3492,2009,TX,HARDEMAN,422038.9875000001,Texas,Treatment,Hardeman County,4086,both,103.2890326725404
3493,2009,TX,HARDIN,11879301.29250024,Texas,Treatment,Hardin County,54228,both,219.06213197057315
3494,2009,TX,HARRIS,1014471842.3110172,Texas,Treatment,Harris County,4034866,both,251.4264023417425
3495,2009,TX,HARRISON,11334583.275000162,Texas,Treatment,Harrison County,65185,both,173.88330559177973
3496,2009,TX,HASKELL,1993258.6875000016,Texas,Treatment,Haskell County,5862,both,340.0304823439102
3497,2009,TX,HAYS,24849807.27749996,Texas,Treatment,Hays County,153619,both,161.7625897675415
3498,2009,TX,HEMPHILL,611799.0900000002,Texas,Treatment,Hemphill County,3802,both,160.91506838506055
3499,2009,TX,HENDERSON,19459202.70772521,Texas,Treatment,Henderson County,78231,both,248.74030381466693
3500,2009,TX,HIDALGO,38298669.64931083,Texas,Treatment,Hidalgo County,757468,both,50.56143579571788
3501,2009,TX,HILL,9413691.75772502,Texas,Treatment,Hill County,35005,both,268.9242039058712
3502,2009,TX,HOCKLEY,4288860.269999982,Texas,Treatment,Hockley County,23086,both,185.77753920124673
3503,2009,TX,HOOD,15453697.1775001,Texas,Treatment,Hood County,50841,both,303.961314244411
3504,2009,TX,HOPKINS,13553411.250000132,Texas,Treatment,Hopkins County,34919,both,388.1385850110293
3505,2009,TX,HOUSTON,4773172.53749998,Texas,Treatment,Houston County,23660,both,201.74017487320288
3506,2009,TX,HOWARD,9099513.57749999,Texas,Treatment,Howard County,34882,both,260.8655919242013
3507,2009,TX,HUNT,25756646.28588781,Texas,Treatment,Hunt County,85261,both,302.0917686385078
3508,2009,TX,HUTCHINSON,4877611.320224977,Texas,Treatment,Hutchinson County,22184,both,219.87068699174978
3509,2009,TX,JACK,1467289.7024999997,Texas,Treatment,Jack County,9057,both,162.00615021530305
3510,2009,TX,JACKSON,1537037.5504499997,Texas,Treatment,Jackson County,14089,both,109.09486482007237
3511,2009,TX,JASPER,16231497.721350225,Texas,Treatment,Jasper County,35331,both,459.41234953299437
3512,2009,TX,JEFFERSON,65021079.46315789,Texas,Treatment,Jefferson County,251332,both,258.70593264350697
3513,2009,TX,JIM HOGG,242250.91499999948,Texas,Treatment,Jim Hogg County,5260,both,46.055307034220434
3514,2009,TX,JIM WELLS,10864676.778862523,Texas,Treatment,Jim Wells County,40633,both,267.3855432496376
3515,2009,TX,JOHNSON,44727015.492036104,Texas,Treatment,Johnson County,150583,both,297.02566353463607
3516,2009,TX,JONES,2218159.387500005,Texas,Treatment,Jones County,20093,both,110.39463432538719
3517,2009,TX,KARNES,2088615.367499996,Texas,Treatment,Karnes County,14805,both,141.0749994934141
3518,2009,TX,KAUFMAN,30910494.25406257,Texas,Treatment,Kaufman County,101709,both,303.91110181068115
3519,2009,TX,KENDALL,6970288.722037509,Texas,Treatment,Kendall County,32655,both,213.4524183750577
3520,2009,TX,KERR,13500470.876362665,Texas,Treatment,Kerr County,49427,both,273.13959731245404
3521,2009,TX,KIMBLE,756782.4900000001,Texas,Treatment,Kimble County,4623,both,163.69943543153798
3522,2009,TX,KINNEY,325455.0000000001,Texas,Treatment,Kinney County,3568,both,91.21496636771303
3523,2009,TX,KLEBERG,4062070.372499977,Texas,Treatment,Kleberg County,31876,both,127.43350396850222
3524,2009,TX,KNOX,1270372.5899999996,Texas,Treatment,Knox County,3647,both,348.33358650945974
3525,2009,TX,LA SALLE,575171.7000000002,Texas,Treatment,La Salle County,6771,both,84.94634470536113
3526,2009,TX,LAMAR,17375239.24293764,Texas,Treatment,Lamar County,49600,both,350.3072428011621
3527,2009,TX,LAMB,2238947.3549999995,Texas,Treatment,Lamb County,13791,both,162.34844137480962
3528,2009,TX,LAMPASAS,2790645.5931749907,Texas,Treatment,Lampasas County,19652,both,142.00313419372026
3529,2009,TX,LAVACA,4189104.678862471,Texas,Treatment,Lavaca County,19226,both,217.88747939573864
3530,2009,TX,LEE,2168174.9025,Texas,Treatment,Lee County,16565,both,130.8889165408995
3531,2009,TX,LEON,2179095.7050000033,Texas,Treatment,Leon County,16862,both,129.2311531846758
3532,2009,TX,LIBERTY,30630739.02112493,Texas,Treatment,Liberty County,75041,both,408.18671154602055
3533,2009,TX,LIMESTONE,11720205.225000102,Texas,Treatment,Limestone County,23173,both,505.7698711862988
3534,2009,TX,LIVE OAK,1132774.0875000013,Texas,Treatment,Live Oak County,11410,both,99.27906113058732
3535,2009,TX,LLANO,5104291.931812492,Texas,Treatment,Llano County,19175,both,266.19514637874795
3536,2009,TX,LUBBOCK,69486740.54725929,Texas,Treatment,Lubbock County,274252,both,253.36821808868956
3537,2009,TX,LYNN,250949.11499999976,Texas,Treatment,Lynn County,5927,both,42.339989033237686
3538,2009,TX,MADISON,2971279.799999981,Texas,Treatment,Madison County,13483,both,220.3723058666455
3539,2009,TX,MARION,724118.7899999998,Texas,Treatment,Marion County,10669,both,67.87128971787419
3540,2009,TX,MARTIN,404923.44,Texas,Treatment,Martin County,4710,both,85.97100636942675
3541,2009,TX,MASON,402265.65,Texas,Treatment,Mason County,3982,both,101.0210070316424
3542,2009,TX,MATAGORDA,9050581.39545002,Texas,Treatment,Matagorda County,36579,both,247.42561019847508
3543,2009,TX,MAVERICK,2271134.174999996,Texas,Treatment,Maverick County,53434,both,42.50354034884149
3544,2009,TX,MCCULLOCH,2097837.749999999,Texas,Treatment,McCulloch County,8365,both,250.78753735803934
3545,2009,TX,MCLENNAN,47939798.73749805,Texas,Treatment,McLennan County,231679,both,206.9233669754188
3546,2009,TX,MEDINA,4022518.0724999686,Texas,Treatment,Medina County,45605,both,88.2034441947148
3547,2009,TX,MENARD,127134.00000000007,Texas,Treatment,Menard County,2227,both,57.08756174225419
3548,2009,TX,MIDLAND,29780156.14522513,Texas,Treatment,Midland County,136238,both,218.58920525275715
3549,2009,TX,MILAM,5782476.045449986,Texas,Treatment,Milam County,24864,both,232.56419101713266
3550,2009,TX,MILLS,653382.6450000001,Texas,Treatment,Mills County,4877,both,133.9722462579455
3551,2009,TX,MITCHELL,1139338.3163625,Texas,Treatment,Mitchell County,9399,both,121.21909951723588
3552,2009,TX,MONTAGUE,7689164.662499996,Texas,Treatment,Montague County,19768,both,388.9702884712665
3553,2009,TX,MONTGOMERY,103308453.52428521,Texas,Treatment,Montgomery County,445836,both,231.71850977553453
3554,2009,TX,MOORE,2433460.9049999947,Texas,Treatment,Moore County,21575,both,112.79077195828481
3555,2009,TX,MORRIS,5098054.634699985,Texas,Treatment,Morris County,12954,both,393.55061252894745
3556,2009,TX,NACOGDOCHES,16954894.147237852,Texas,Treatment,Nacogdoches County,64012,both,264.870557821
3557,2009,TX,NAVARRO,10406101.215000056,Texas,Treatment,Navarro County,47584,both,218.68908067838046
3558,2009,TX,NEWTON,4416177.041362491,Texas,Treatment,Newton County,14446,both,305.7024118345903
3559,2009,TX,NOLAN,3820398.9299999517,Texas,Treatment,Nolan County,15128,both,252.53826877313273
3560,2009,TX,NUECES,75986049.31930977,Texas,Treatment,Nueces County,338220,both,224.66456542874394
3561,2009,TX,OCHILTREE,1355973.6827249995,Texas,Treatment,Ochiltree County,10225,both,132.61356310268943
3562,2009,TX,ORANGE,33186685.913174786,Texas,Treatment,Orange County,81586,both,406.76937113199307
3563,2009,TX,PALO PINTO,13090940.764762575,Texas,Treatment,Palo Pinto County,28071,both,466.35106568211233
3564,2009,TX,PANOLA,4409337.6188624725,Texas,Treatment,Panola County,23678,both,186.2208640452096
3565,2009,TX,PARKER,22989473.152500164,Texas,Treatment,Parker County,115802,both,198.5239732690296
3566,2009,TX,PARMER,449454.27,Texas,Treatment,Parmer County,10082,both,44.57987204919659
3567,2009,TX,PECOS,2036445.075000001,Texas,Treatment,Pecos County,15490,both,131.46837153001943
3568,2009,TX,POLK,11689692.874087565,Texas,Treatment,Polk County,45537,both,256.70757568762906
3569,2009,TX,POTTER,28610253.54135017,Texas,Treatment,Potter County,120118,both,238.18456468930694
3570,2009,TX,RAINS,2168972.152499997,Texas,Treatment,Rains County,10956,both,197.97117127601288
3571,2009,TX,RANDALL,24564543.702712767,Texas,Treatment,Randall County,119084,both,206.27912820120895
3572,2009,TX,REAGAN,253335.3,Texas,Treatment,Reagan County,3377,both,75.01785608528279
3573,2009,TX,RED RIVER,1653692.595000001,Texas,Treatment,Red River County,12835,both,128.84243046357622
3574,2009,TX,REEVES,2008039.3125000019,Texas,Treatment,Reeves County,13550,both,148.19478321033225
3575,2009,TX,REFUGIO,1116228.6150000002,Texas,Treatment,Refugio County,7410,both,150.63813967611338
3576,2009,TX,ROBERTSON,1667801.28,Texas,Treatment,Robertson County,16604,both,100.44575283064322
3577,2009,TX,ROCKWALL,14875428.252487695,Texas,Treatment,Rockwall County,76654,both,194.05938701812946
3578,2009,TX,RUNNELS,2807456.4299999964,Texas,Treatment,Runnels County,10392,both,270.1555456120089
3579,2009,TX,RUSK,7796655.427499995,Texas,Treatment,Rusk County,52799,both,147.66672526941787
3580,2009,TX,SABINE,2326967.0324999993,Texas,Treatment,Sabine County,10721,both,217.04757322078157
3581,2009,TX,SAN AUGUSTINE,1922203.695000001,Texas,Treatment,San Augustine County,8938,both,215.05971078541072
3582,2009,TX,SAN JACINTO,2974001.4524999987,Texas,Treatment,San Jacinto County,26086,both,114.00756929004059
3583,2009,TX,SAN PATRICIO,15995262.27750026,Texas,Treatment,San Patricio County,65751,both,243.27025106082434
3584,2009,TX,SAN SABA,789883.0950000002,Texas,Treatment,San Saba County,6026,both,131.0791727514106
3585,2009,TX,SCURRY,3092200.5602249857,Texas,Treatment,Scurry County,16806,both,183.9938450687246
3586,2009,TX,SHACKELFORD,18616.05,Texas,Treatment,Shackelford County,3362,both,5.537195121951219
3587,2009,TX,SHELBY,7978657.208174963,Texas,Treatment,Shelby County,25520,both,312.6433075303669
3588,2009,TX,SHERMAN,376940.625,Texas,Treatment,Sherman County,3018,both,124.89749005964215
3589,2009,TX,SMITH,63428164.1349686,Texas,Treatment,Smith County,207111,both,306.2520297568386
3590,2009,TX,SOMERVELL,2982831.720224999,Texas,Treatment,Somervell County,8415,both,354.46603924242413
3591,2009,TX,STARR,1884285.0713625057,Texas,Treatment,Starr County,60384,both,31.205038940158083
3592,2009,TX,STEPHENS,3685506.2774999808,Texas,Treatment,Stephens County,9675,both,380.93088139534683
3593,2009,TX,STERLING,105.945,Texas,Treatment,Sterling County,1160,both,0.09133189655172413
3594,2009,TX,STONEWALL,202047.00000000003,Texas,Treatment,Stonewall County,1433,both,140.99581297976275
3595,2009,TX,SUTTON,369764.73,Texas,Treatment,Sutton County,4272,both,86.55541432584269
3596,2009,TX,SWISHER,586513.7625000003,Texas,Treatment,Swisher County,7680,both,76.36897949218753
3597,2009,TX,TARRANT,436276099.1336877,Texas,Treatment,Tarrant County,1784078,both,244.53869120839317
3598,2009,TX,TAYLOR,42517272.91522408,Texas,Treatment,Taylor County,130247,both,326.4357176382111
3599,2009,TX,TERRY,2449860.150000002,Texas,Treatment,Terry County,12550,both,195.20798007968142
3600,2009,TX,THROCKMORTON,105.945,Texas,Treatment,Throckmorton County,1654,both,0.06405380894800483
3601,2009,TX,TITUS,8489040.91950001,Texas,Treatment,Titus County,31749,both,267.3797889539831
3602,2009,TX,TOM GREEN,38800588.979999855,Texas,Treatment,Tom Green County,108879,both,356.36430330917676
3603,2009,TX,TRAVIS,192818203.9138637,Texas,Treatment,Travis County,1006503,both,191.57240854112078
3604,2009,TX,TRINITY,4211570.5199999865,Texas,Treatment,Trinity County,14472,both,291.01509950248663
3605,2009,TX,TYLER,3755407.1774999583,Texas,Treatment,Tyler County,21737,both,172.76566119979566
3606,2009,TX,UPSHUR,4483003.3481624685,Texas,Treatment,Upshur County,39084,both,114.70175386763044
3607,2009,TX,UVALDE,3174507.5549999857,Texas,Treatment,Uvalde County,26223,both,121.05813808488676
3608,2009,TX,VAL VERDE,2542038.2849999918,Texas,Treatment,Val Verde County,48463,both,52.45317634071336
3609,2009,TX,VAN ZANDT,11875995.735000193,Texas,Treatment,Van Zandt County,52359,both,226.81861255944906
3610,2009,TX,VICTORIA,24132727.10272518,Texas,Treatment,Victoria County,86635,both,278.55632368817663
3611,2009,TX,WALKER,12206816.887725107,Texas,Treatment,Walker County,66748,both,182.87914076414435
3612,2009,TX,WALLER,1239976.7625000041,Texas,Treatment,Waller County,42087,both,29.462227350488373
3613,2009,TX,WARD,2128515.15,Texas,Treatment,Ward County,10734,both,198.2965483510341
3614,2009,TX,WASHINGTON,4988668.117949969,Texas,Treatment,Washington County,33459,both,149.09794428853132
3615,2009,TX,WEBB,13456094.977500305,Texas,Treatment,Webb County,245908,both,54.72003748353166
3616,2009,TX,WHARTON,5486963.399999983,Texas,Treatment,Wharton County,40998,both,133.83490414166502
3617,2009,TX,WHEELER,758261.7981750005,Texas,Treatment,Wheeler County,5375,both,141.07196245116288
3618,2009,TX,WICHITA,65685801.43612306,Texas,Treatment,Wichita County,130913,both,501.75155588920165
3619,2009,TX,WILBARGER,7235986.9165499965,Texas,Treatment,Wilbarger County,13575,both,533.0377102430937
3620,2009,TX,WILLACY,1645353.2625000025,Texas,Treatment,Willacy County,21862,both,75.26087560607458
3621,2009,TX,WILLIAMSON,97272632.20424956,Texas,Treatment,Williamson County,410800,both,236.7882965049892
3622,2009,TX,WILSON,5482609.327499976,Texas,Treatment,Wilson County,42181,both,129.978173288921
3623,2009,TX,WINKLER,1760159.4300000009,Texas,Treatment,Winkler County,7128,both,246.93594696969708
3624,2009,TX,WISE,11643295.63908759,Texas,Treatment,Wise County,59134,both,196.89680453017874
3625,2009,TX,WOOD,15046779.716587825,Texas,Treatment,Wood County,41870,both,359.3689925146364
3626,2009,TX,YOAKUM,1724048.325,Texas,Treatment,Yoakum County,7908,both,218.01319233687406
3627,2009,TX,YOUNG,10683452.017500043,Texas,Treatment,Young County,18466,both,578.5471687154794
3628,2009,TX,ZAPATA,578323.9050000006,Texas,Treatment,Zapata County,13876,both,41.67799834246185
3629,2009,TX,ZAVALA,873159.7200000009,Texas,Treatment,Zavala County,11544,both,75.63753638253647
3630,2009,UT,BEAVER,2127552.3904499984,Utah,Control,Beaver County,6552,both,324.7180083104393
3631,2009,UT,BOX ELDER,21205280.250000108,Utah,Control,Box Elder County,49372,both,429.50012658997224
3632,2009,UT,CACHE,29283488.73045001,Utah,Control,Cache County,110291,both,265.51113627086534
3633,2009,UT,CARBON,28574907.93772499,Utah,Control,Carbon County,21143,both,1351.5067841708835
3634,2009,UT,DAVIS,107299633.16906054,Utah,Control,Davis County,301965,both,355.3379801270364
3635,2009,UT,DUCHESNE,5592951.828862479,Utah,Control,Duchesne County,18536,both,301.7345613326758
3636,2009,UT,EMERY,11001287.111587508,Utah,Control,Emery County,10896,both,1009.6629140590591
3637,2009,UT,GARFIELD,1973710.0499999984,Utah,Control,Garfield County,5068,both,389.44555051302257
3638,2009,UT,GRAND,2986238.3288624883,Utah,Control,Grand County,9034,both,330.555493564588
3639,2009,UT,IRON,16538779.57200016,Utah,Control,Iron County,45693,both,361.95433812619353
3640,2009,UT,JUAB,4081682.437499995,Utah,Control,Juab County,10209,both,399.8121694093442
3641,2009,UT,KANE,4205148.337499997,Utah,Control,Kane County,7001,both,600.6496696900438
3642,2009,UT,MILLARD,5767685.400000001,Utah,Control,Millard County,12343,both,467.2839180102083
3643,2009,UT,MORGAN,1528274.3063625,Utah,Control,Morgan County,9318,both,164.01312581696715
3644,2009,UT,RICH,1432725.6750000003,Utah,Control,Rich County,2253,both,635.9190745672438
3645,2009,UT,SALT LAKE,466558002.50647473,Utah,Control,Salt Lake County,1016795,both,458.8515900515588
3646,2009,UT,SAN JUAN,2863550.332724997,Utah,Control,San Juan County,14514,both,197.29573740698615
3647,2009,UT,SANPETE,10454463.787500044,Utah,Control,Sanpete County,27511,both,380.0103154192884
3648,2009,UT,SEVIER,7953772.87499999,Utah,Control,Sevier County,20694,both,384.35164178022563
3649,2009,UT,SUMMIT,11206903.490662577,Utah,Control,Summit County,35838,both,312.7100700558786
3650,2009,UT,TOOELE,24310419.427950114,Utah,Control,Tooele County,57218,both,424.87363116414616
3651,2009,UT,UINTAH,7527054.299999982,Utah,Control,Uintah County,32931,both,228.5704746287687
3652,2009,UT,UTAH,167173502.57701316,Utah,Control,Utah County,504801,both,331.1671382921451
3653,2009,UT,WASATCH,6444947.902499992,Utah,Control,Wasatch County,22886,both,281.61093692650496
3654,2009,UT,WASHINGTON,66573549.1170357,Utah,Control,Washington County,137088,both,485.6263795301974
3655,2009,UT,WAYNE,876468.3525000003,Utah,Control,Wayne County,2788,both,314.3717189741751
3656,2009,UT,WEBER,126012541.2881254,Utah,Control,Weber County,228118,both,552.4006930103078
3657,2009,WA,ADAMS,3836773.949999968,Washington,Treatment,Adams County,18405,both,208.4636756316201
3658,2009,WA,ASOTIN,9136063.604999993,Washington,Treatment,Asotin County,21415,both,426.61982745738936
3659,2009,WA,BENTON,56739019.4123985,Washington,Treatment,Benton County,171122,both,331.5705719451532
3660,2009,WA,CHELAN,24818139.46590004,Washington,Treatment,Chelan County,71679,both,346.2400349600307
3661,2009,WA,CLALLAM,52228389.902249396,Washington,Treatment,Clallam County,71077,both,734.8142141937532
3662,2009,WA,CLARK,196003658.91679543,Washington,Treatment,Clark County,421236,both,465.3060491429874
3663,2009,WA,COLUMBIA,761058.5250000011,Washington,Treatment,Columbia County,3977,both,191.36497988433518
3664,2009,WA,COWLITZ,65412242.84362421,Washington,Treatment,Cowlitz County,102126,both,640.5052860547188
3665,2009,WA,DOUGLAS,9158175.643612547,Washington,Treatment,Douglas County,37935,both,241.41757331257537
3666,2009,WA,FERRY,2213082.9413624983,Washington,Treatment,Ferry County,7538,both,293.5902018257493
3667,2009,WA,FRANKLIN,14234296.500000086,Washington,Treatment,Franklin County,74478,both,191.12082091355953
3668,2009,WA,GARFIELD,826459.0499999997,Washington,Treatment,Garfield County,2237,both,369.44973178363864
3669,2009,WA,GRANT,41785210.92794971,Washington,Treatment,Grant County,87340,both,478.42009306102256
3670,2009,WA,GRAYS HARBOR,37392379.36998724,Washington,Treatment,Grays Harbor County,72468,both,515.9847017992389
3671,2009,WA,ISLAND,16537355.793862615,Washington,Treatment,Island County,78248,both,211.34541194487545
3672,2009,WA,JEFFERSON,6154809.74999999,Washington,Treatment,Jefferson County,29714,both,207.13501211550076
3673,2009,WA,KING,627939381.921938,Washington,Treatment,King County,1912012,both,328.41811762789035
3674,2009,WA,KITSAP,81171555.32654984,Washington,Treatment,Kitsap County,248800,both,326.25223201989485
3675,2009,WA,KITTITAS,9828329.021362504,Washington,Treatment,Kittitas County,40466,both,242.8786888094327
3676,2009,WA,KLICKITAT,2843889.524999995,Washington,Treatment,Klickitat County,20164,both,141.03796493751213
3677,2009,WA,LEWIS,45848953.75128718,Washington,Treatment,Lewis County,75316,both,608.754497733379
3678,2009,WA,LINCOLN,4805908.162499995,Washington,Treatment,Lincoln County,10570,both,454.6743767738879
3679,2009,WA,MASON,19808055.7390876,Washington,Treatment,Mason County,60333,both,328.3121299966453
3680,2009,WA,OKANOGAN,21779971.118400127,Washington,Treatment,Okanogan County,40699,both,535.147574102561
3681,2009,WA,PACIFIC,16600360.908862533,Washington,Treatment,Pacific County,21026,both,789.5158807601318
3682,2009,WA,PEND OREILLE,9801218.737500004,Washington,Treatment,Pend Oreille County,13043,both,751.4543232001844
3683,2009,WA,PIERCE,274530858.80630785,Washington,Treatment,Pierce County,796483,both,344.6788679812474
3684,2009,WA,SAN JUAN,4387542.900000003,Washington,Treatment,San Juan County,15714,both,279.2123520427646
3685,2009,WA,SKAGIT,45629597.20814942,Washington,Treatment,Skagit County,116557,both,391.4788233066175
3686,2009,WA,SKAMANIA,2969880.7499999986,Washington,Treatment,Skamania County,10955,both,271.09819717024175
3687,2009,WA,SNOHOMISH,337409127.0538567,Washington,Treatment,Snohomish County,706302,both,477.71226338571415
3688,2009,WA,SPOKANE,208973504.3287985,Washington,Treatment,Spokane County,468235,both,446.30047802662875
3689,2009,WA,STEVENS,24517521.095212504,Washington,Treatment,Stevens County,43548,both,562.9999332968794
3690,2009,WA,THURSTON,69016647.81588572,Washington,Treatment,Thurston County,249936,both,276.1372824078393
3691,2009,WA,WAHKIAKUM,890021.760675,Washington,Treatment,Wahkiakum County,3995,both,222.78392006883604
3692,2009,WA,WALLA WALLA,18084690.566587586,Washington,Treatment,Walla Walla County,58103,both,311.2522686709393
3693,2009,WA,WHATCOM,50728804.27451107,Washington,Treatment,Whatcom County,199865,both,253.81534673159916
3694,2009,WA,WHITMAN,8068959.345224981,Washington,Treatment,Whitman County,44705,both,180.49344246113367
3695,2009,WA,YAKIMA,61959784.16512282,Washington,Treatment,Yakima County,239604,both,258.59244488874486
3696,2010,AL,AUTAUGA,26169308.15793767,Alabama,Control,Autauga County,54632,both,479.0106193794419
3697,2010,AL,BALDWIN,92720141.2313614,Alabama,Control,Baldwin County,183195,both,506.1281215718846
3698,2010,AL,BARBOUR,8600487.532725023,Alabama,Control,Barbour County,27411,both,313.76044408175636
3699,2010,AL,BIBB,9217115.22000002,Alabama,Control,Bibb County,22867,both,403.07496479643237
3700,2010,AL,BLOUNT,13645768.384087592,Alabama,Control,Blount County,57338,both,237.98821696061236
3701,2010,AL,BULLOCK,1981900.3950000016,Alabama,Control,Bullock County,10890,both,181.99269008264477
3702,2010,AL,BUTLER,7285018.02750002,Alabama,Control,Butler County,20951,both,347.71695993031454
3703,2010,AL,CALHOUN,73286819.87201028,Alabama,Control,Calhoun County,118510,both,618.4019903131405
3704,2010,AL,CHAMBERS,17417905.529437676,Alabama,Control,Chambers County,34157,both,509.93663171348993
3705,2010,AL,CHEROKEE,18188329.67636265,Alabama,Control,Cherokee County,25991,both,699.7933775677214
3706,2010,AL,CHILTON,18234600.925425053,Alabama,Control,Chilton County,43682,both,417.4396988559373
3707,2010,AL,CHOCTAW,5948738.654999995,Alabama,Control,Choctaw County,13820,both,430.4441863241675
3708,2010,AL,CLARKE,8976019.03931248,Alabama,Control,Clarke County,25763,both,348.4073686803742
3709,2010,AL,CLAY,4433261.114999986,Alabama,Control,Clay County,13897,both,319.00849931639823
3710,2010,AL,CLEBURNE,2597359.1663624984,Alabama,Control,Cleburne County,14988,both,173.29591448909116
3711,2010,AL,COFFEE,17131127.12295011,Alabama,Control,Coffee County,50104,both,341.9113668160249
3712,2010,AL,COLBERT,39369203.619074605,Alabama,Control,Colbert County,54433,both,723.2598537481786
3713,2010,AL,CONECUH,7116748.668862489,Alabama,Control,Conecuh County,13202,both,539.0659497699204
3714,2010,AL,COOSA,1312869.6899999972,Alabama,Control,Coosa County,11556,both,113.60935358255428
3715,2010,AL,COVINGTON,20543037.046537574,Alabama,Control,Covington County,37776,both,543.8118659079197
3716,2010,AL,CRENSHAW,3399614.962499987,Alabama,Control,Crenshaw County,13857,both,245.33556776358424
3717,2010,AL,CULLMAN,41407026.05999948,Alabama,Control,Cullman County,80459,both,514.6351068245874
3718,2010,AL,DALE,18105013.05045013,Alabama,Control,Dale County,50358,both,359.5260544590756
3719,2010,AL,DALLAS,13622154.91245013,Alabama,Control,Dallas County,43790,both,311.07912565540374
3720,2010,AL,ELMORE,25948456.78361267,Alabama,Control,Elmore County,79549,both,326.1946320332458
3721,2010,AL,ESCAMBIA,19566889.99886269,Alabama,Control,Escambia County,38292,both,510.991590903131
3722,2010,AL,ETOWAH,101022992.4022115,Alabama,Control,Etowah County,104462,both,967.0788650630038
3723,2010,AL,FAYETTE,5623898.017499983,Alabama,Control,Fayette County,17219,both,326.6100248272248
3724,2010,AL,FRANKLIN,21390961.335450277,Alabama,Control,Franklin County,31729,both,674.176978015389
3725,2010,AL,GENEVA,8524758.978862507,Alabama,Control,Geneva County,26815,both,317.9100868492451
3726,2010,AL,GREENE,733925.7375000003,Alabama,Control,Greene County,8987,both,81.66526510515192
3727,2010,AL,HALE,3228277.7513625007,Alabama,Control,Hale County,15708,both,205.51806413053862
3728,2010,AL,HENRY,3801404.489999997,Alabama,Control,Henry County,17307,both,219.64548968625394
3729,2010,AL,HOUSTON,52177587.16998559,Alabama,Control,Houston County,101888,both,512.1072861375784
3730,2010,AL,JACKSON,34320390.88908748,Alabama,Control,Jackson County,53128,both,645.9944076398035
3731,2010,AL,JEFFERSON,340625472.17707944,Alabama,Control,Jefferson County,658555,both,517.2316240512629
3732,2010,AL,LAMAR,6273340.046362509,Alabama,Control,Lamar County,14508,both,432.4055725367045
3733,2010,AL,LAUDERDALE,43138563.66611192,Alabama,Control,Lauderdale County,92679,both,465.46211834516896
3734,2010,AL,LAWRENCE,12126650.085450072,Alabama,Control,Lawrence County,34342,both,353.1142649074041
3735,2010,AL,LEE,20730910.60181278,Alabama,Control,Lee County,140780,both,147.25749823705627
3736,2010,AL,LIMESTONE,25339458.21817515,Alabama,Control,Limestone County,83193,both,304.58642215300745
3737,2010,AL,LOWNDES,1106829.2745375007,Alabama,Control,Lowndes County,11259,both,98.30617945976559
3738,2010,AL,MACON,2877625.087499995,Alabama,Control,Macon County,21540,both,133.59447945682427
3739,2010,AL,MADISON,174384949.98376095,Alabama,Control,Madison County,335988,both,519.0213638099008
3740,2010,AL,MARENGO,6398885.754524997,Alabama,Control,Marengo County,20975,both,305.0720264374254
3741,2010,AL,MARION,27710281.958849624,Alabama,Control,Marion County,30770,both,900.5616496213722
3742,2010,AL,MARSHALL,62145948.54247303,Alabama,Control,Marshall County,93235,both,666.5517085051004
3743,2010,AL,MOBILE,160441300.5087848,Alabama,Control,Mobile County,413277,both,388.21734698225356
3744,2010,AL,MONROE,7088979.574087509,Alabama,Control,Monroe County,22994,both,308.2969285068935
3745,2010,AL,MONTGOMERY,65600215.94065841,Alabama,Control,Montgomery County,229844,both,285.4119139096884
3746,2010,AL,MORGAN,66961860.74294759,Alabama,Control,Morgan County,119626,both,559.7600918107066
